state,lga,date,active_subs,new_subs,churned_subs,arpu_daily_ngn,total_revenue_ngn,data_revenue_ngn,voice_revenue_ngn,vas_revenue_ngn,data_usage_gb,voice_minutes,avg_drop_call_rate,avg_congestion_pct,avg_download_speed,avg_upload_speed,avg_mos_score,avg_call_setup_success,total_data_traffic_tb,total_voice_erlangs,total_monthly_opex,site_count,lga_population,income_index,urban_flag,poi_markets,poi_motor_parks,poi_hospitals,poi_schools,poi_total,road_density_km,penetration_rate,daily_revenue_per_site,daily_opex_per_site,site_profit_proxy,arpu_monthly_est,qoe_below_threshold,subs_7d_change,arpu_7d_change,churn_risk_flag,whitespace_flag
Osun,Ife Central,2026-01-22,152761,378,172,98.12,14989251.53,7106099.68,6337412.11,1545739.73,14582.44,364506.63,0.0509,0.0985,6.715,2.2725,2.9625,0.9185,0.663,41.53,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4129,3747312.88,16076.71,3731236.17,2943.6,1,,,0,1
Osun,Ife Central,2026-01-23,151845,523,165,131.0,19891407.37,9471046.57,8638961.09,1781399.71,21375.49,327821.46,0.0399,0.0777,6.4725,2.0875,3.38,0.9362,0.5023,45.410000000000004,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4104,4972851.84,16076.71,4956775.13,3930.0,1,0.0016,0.0889,0,1
Osun,Ife Central,2026-01-24,152697,322,241,134.33,20511259.15,9775140.62,8017534.13,2718584.4,28479.49,432839.07,0.0396,0.0617,4.9125,1.43,3.39,0.9366,0.2177,39.31,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4127,5127814.79,16076.71,5111738.08,4029.9,1,0.0019,0.4029,0,1
Osun,Ife Central,2026-01-25,152508,313,286,81.32,12401342.15,5857518.97,4990018.44,1553804.74,28566.35,462770.79,0.0448,0.107,8.7925,2.795,3.195,0.9283,0.139,30.509999999999998,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4122,3100335.54,16076.71,3084258.83,2439.6,1,0.0074,-0.3071,0,1
Osun,Ife Central,2026-01-26,151662,435,155,92.83,14078620.44,6528191.06,6151364.23,1399065.15,22793.48,398690.17,0.062,0.0955,6.3325,1.85,2.5725,0.9009,0.218,30.85,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4099,3519655.11,16076.71,3503578.4,2784.9,1,0.002,0.0986,0,1
Osun,Ife Central,2026-01-27,152361,230,188,57.09,8698296.22,3766256.96,3395406.71,1536632.55,25917.43,285263.85,0.0542,0.0992,5.8575,1.6425,2.8275,0.9132,0.0678,41.07,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4118,2174574.06,16076.71,2158497.35,1712.7,1,0.0042,-0.3714,0,1
Osun,Ife Central,2026-01-28,152723,534,273,95.39,14568590.69,6700356.31,6041707.95,1826526.44,17404.01,362087.68,0.045,0.1031,6.1575,1.9,3.1475,0.928,0.45999999999999996,52.08,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4128,3642147.67,16076.71,3626070.96,2861.7,1,0.0022,-0.0305,0,1
Osun,Ife Central,2026-01-29,152344,331,305,94.81,14443893.92,6214882.43,6330976.71,1898034.78,20253.93,467934.37,0.0483,0.1305,8.2975,2.8275,3.025,0.9227,0.2452,40.589999999999996,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4117,3610973.48,16076.71,3594896.77,2844.3,1,-0.0027,-0.0337,0,1
Osun,Ife Central,2026-01-30,151839,370,258,95.17,14450916.21,6877691.29,5867880.89,1705344.03,27255.63,509301.21,0.042,0.1261,5.1275,1.81,3.195,0.9328,0.1251,47.49,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4104,3612729.05,16076.71,3596652.34,2855.1,1,0.0,-0.2735,0,1
Osun,Ife Central,2026-01-31,153087,508,221,136.9,20957640.24,9337400.94,9014315.77,2605923.53,21237.91,335944.8,0.0427,0.0659,7.6725,2.4225,3.3275,0.9317,0.2043,38.93,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4137,5239410.06,16076.71,5223333.35,4107.0,1,0.0026,0.0191,0,1
Osun,Ife Central,2026-02-01,152088,319,237,73.34,11153695.55,5153378.06,4582424.36,1417893.13,31878.74,420787.27,0.0513,0.067,6.98,2.455,3.01,0.918,0.1686,41.43,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.411,2788423.89,16076.71,2772347.18,2200.2,1,-0.0028,-0.0981,0,1
Osun,Ife Central,2026-02-02,153293,490,214,134.55,20625157.59,9660499.63,8639761.26,2324896.7,20768.49,366798.09,0.0525,0.0869,7.8475,2.6675,2.945,0.916,0.0993,53.16,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4143,5156289.4,16076.71,5140212.69,4036.5,1,0.0108,0.4494,0,1
Osun,Ife Central,2026-02-03,152100,303,139,90.89,13824038.4,5937126.44,5895358.97,1991552.99,13872.04,308686.75,0.039,0.0743,8.0975,2.795,3.445,0.9374,0.4564,39.68,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4111,3456009.6,16076.71,3439932.89,2726.7,1,-0.0017,0.592,0,1
Osun,Ife Central,2026-02-04,152102,507,219,92.49,14067990.13,6643812.14,5868866.88,1555311.11,27001.67,311658.14,0.045,0.0632,5.2675,1.5825,3.205,0.928,0.156,38.67,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4111,3516997.53,16076.71,3500920.82,2774.7,1,-0.0041,-0.0304,0,1
Osun,Ife Central,2026-02-05,153275,391,182,125.42,19224419.28,8532740.61,7881864.16,2809814.51,25631.35,306709.79,0.0352,0.0901,8.0525,2.6475,3.5525,0.9437,0.2925,46.15,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4143,4806104.82,16076.71,4790028.11,3762.6,1,0.0061,0.3229,0,1
Osun,Ife Central,2026-02-06,152729,340,138,67.42,10296927.16,4522148.12,4500959.48,1273819.56,29503.17,379459.02,0.0478,0.1072,6.9025,2.2225,3.06,0.9236,0.23270000000000002,39.18,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4128,2574231.79,16076.71,2558155.08,2022.6,1,0.0059,-0.2916,0,1
Osun,Ife Central,2026-02-07,152325,422,205,117.53,17903175.99,7640247.34,7635790.32,2627138.32,9115.08,412863.94,0.0558,0.064,8.6475,2.6175,2.8875,0.9106,0.5542,42.0,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4117,4475794.0,16076.71,4459717.29,3525.9,1,-0.005,-0.1415,0,1
Osun,Ife Central,2026-02-08,152769,258,264,106.36,16247948.86,6910423.31,7085564.33,2251961.22,17078.24,304693.34,0.0392,0.0673,8.6975,2.9925,3.4625,0.9373,0.4272,38.47,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4129,4061987.22,16076.71,4045910.51,3190.8,1,0.0045,0.4502,0,1
Osun,Ife Central,2026-02-09,153093,518,206,119.39,18277769.8,8748307.71,7351845.49,2177616.6,9881.99,396750.79,0.0489,0.0916,4.9275,1.6525,3.0125,0.9218,0.0605,47.61,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4138,4569442.45,16076.71,4553365.74,3581.7,1,-0.0013,-0.1127,0,1
Osun,Ife Central,2026-02-10,153658,343,219,122.38,18804627.01,8336837.38,7816021.23,2651768.4,27321.76,364127.29,0.0476,0.1161,7.175,2.085,3.055,0.9238,0.307,53.31,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4153,4701156.75,16076.71,4685080.04,3671.4,1,0.0102,0.3465,0,1
Osun,Ife Central,2026-02-11,153108,330,302,113.51,17379182.79,7654324.91,7274318.16,2450539.71,17310.79,667248.16,0.046,0.0812,5.7425,1.6775,3.1475,0.9264,0.3638,43.65,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4138,4344795.7,16076.71,4328718.99,3405.3,1,0.0066,0.2273,0,1
Osun,Ife Central,2026-02-12,153465,441,223,110.08,16894151.45,7594260.31,7229453.79,2070437.34,29812.92,330430.95,0.0431,0.1002,8.455,2.9975,3.2625,0.931,0.5794,51.31,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4148,4223537.86,16076.71,4207461.15,3302.4,1,0.0012,-0.1223,0,1
Osun,Ife Central,2026-02-13,152644,405,215,93.77,14312674.25,6689619.75,5723632.51,1899421.99,43090.48,452406.67,0.0432,0.1116,9.0775,2.7525,3.25,0.9308,0.14079999999999998,37.23,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4126,3578168.56,16076.71,3562091.85,2813.1,1,-0.0006,0.3908,0,1
Osun,Ife Central,2026-02-14,153054,518,306,62.57,9576101.41,4458779.12,4094757.16,1022565.12,35141.8,481139.37,0.0435,0.098,5.5275,2.0175,3.2,0.9303,0.3241,34.99,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4137,2394025.35,16076.71,2377948.64,1877.1,1,0.0048,-0.4676,0,1
Osun,Ife Central,2026-02-15,152804,406,178,71.12,10867092.16,4937187.52,4315562.4,1614342.24,16117.43,466453.55,0.0516,0.0602,8.8175,2.5,3.0425,0.9174,0.6021,31.61,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.413,2716773.04,16076.71,2700696.33,2133.6,1,0.0002,-0.3313,0,1
Osun,Ife Central,2026-02-16,153168,380,147,91.38,13996812.94,6510690.55,5515123.67,1970998.72,21242.24,243808.41,0.0576,0.0993,8.445,2.6475,2.7575,0.9078,0.2766,46.57,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.414,3499203.24,16076.71,3483126.53,2741.4,1,0.0005,-0.2346,0,1
Osun,Ife Central,2026-02-17,153596,355,152,110.12,16914593.82,8091617.76,7230311.26,1592664.8,16112.71,363855.06,0.049,0.083,8.915,2.6575,3.0975,0.9216,0.20290000000000002,33.85,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4151,4228648.46,16076.71,4212571.75,3303.6,1,-0.0004,-0.1002,0,1
Osun,Ife Central,2026-02-18,153484,476,271,130.88,20087273.58,8976985.07,8595228.92,2515059.59,6324.58,240039.6,0.0497,0.1004,4.555,1.42,2.96,0.9205,0.258,33.71,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4148,5021818.39,16076.71,5005741.68,3926.4,1,0.0025,0.153,0,1
Osun,Ife Central,2026-02-19,153324,365,302,92.59,14197033.61,6151380.63,5907434.81,2138218.17,29512.48,431664.83,0.0524,0.1193,9.175,2.695,2.9175,0.9162,0.22699999999999998,47.17,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4144,3549258.4,16076.71,3533181.69,2777.7,1,-0.0009,-0.1589,0,1
Osun,Ife Central,2026-02-20,154015,476,263,57.41,8841995.73,3996865.24,3746352.57,1098777.92,32679.15,443567.02,0.0389,0.0945,7.9275,2.55,3.4125,0.9378,0.1683,39.83,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4163,2210498.93,16076.71,2194422.22,1722.3,1,0.009,-0.3878,0,1
Osun,Ife Central,2026-02-21,153449,439,127,95.94,14722188.6,6783585.86,6459185.25,1479417.49,32773.69,427666.07,0.0431,0.0823,8.6325,2.61,3.3,0.931,0.2877,38.56,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4147,3680547.15,16076.71,3664470.44,2878.2,1,0.0026,0.5333,0,1
Osun,Ife Central,2026-02-22,153571,278,269,118.98,18271393.44,8046513.81,7513992.59,2710887.05,33011.85,460451.75,0.0542,0.0785,7.64,2.2825,2.8975,0.9132,0.2853,30.64,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4151,4567848.36,16076.71,4551771.65,3569.4,1,0.005,0.6729,0,1
Osun,Ife Central,2026-02-23,154094,495,304,79.82,12299143.25,5672860.38,5028696.4,1597586.47,25516.67,166496.24,0.0519,0.114,6.32,1.8475,2.8925,0.917,0.2298,39.36,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4165,3074785.81,16076.71,3058709.1,2394.6,1,0.006,-0.1265,0,1
Osun,Ife Central,2026-02-24,153585,399,236,71.23,10939528.97,4908535.81,4447172.94,1583820.21,20626.43,477517.32,0.0476,0.0816,5.3475,1.49,3.085,0.9239,0.49760000000000004,43.91,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4151,2734882.24,16076.71,2718805.53,2136.9,1,-0.0001,-0.3532,0,1
Osun,Ife Central,2026-02-25,154835,333,146,92.05,14253263.91,6665843.42,5566781.0,2020639.48,21529.92,356636.78,0.0516,0.0815,8.5175,2.65,3.0025,0.9174,0.1198,42.84,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4185,3563315.98,16076.71,3547239.27,2761.5,1,0.0088,-0.2967,0,1
Osun,Ife Central,2026-02-26,154788,361,276,115.59,17891612.02,7671445.56,7463695.72,2756470.73,14985.82,314617.53,0.0442,0.1236,9.2475,2.7225,3.2,0.9294,0.2374,37.66,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4183,4472903.0,16076.71,4456826.29,3467.7,1,0.0095,0.2484,0,1
Osun,Ife Central,2026-02-27,154522,511,260,91.72,14173360.3,6518119.65,5597746.28,2057494.37,31978.34,407955.92,0.0433,0.1016,8.6,2.755,3.2575,0.9307,0.3098,51.22,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4176,3543340.08,16076.71,3527263.37,2751.6,1,0.0033,0.5976,0,1
Osun,Ife Central,2026-02-28,154357,499,277,100.84,15564901.49,6953312.25,6513214.09,2098375.15,40641.5,474698.53,0.0548,0.0735,6.385,2.165,2.865,0.9123,0.3733,44.03,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4172,3891225.37,16076.71,3875148.66,3025.2,1,0.0059,0.0511,0,1
Osun,Ife Central,2026-03-01,154775,351,289,80.41,12445665.04,5505663.53,4904409.89,2035591.62,12729.82,244912.92,0.0562,0.1063,5.325,1.5075,2.7375,0.91,0.1539,39.78,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4183,3111416.26,16076.71,3095339.55,2412.3,1,0.0078,-0.3242,0,1
Osun,Ife Central,2026-03-02,154250,369,225,98.59,15207355.03,6786869.08,6530470.77,1890015.18,34076.72,221828.86,0.0346,0.1174,7.9025,2.4025,3.52,0.9447,0.3197,50.730000000000004,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4169,3801838.76,16076.71,3785762.05,2957.7,1,0.001,0.2352,0,1
Osun,Ife Central,2026-03-03,154419,374,327,80.03,12358078.35,5472430.19,4900885.42,1984762.74,21530.86,345147.2,0.0292,0.097,6.365,2.0975,3.7175,0.9533,0.4027,38.370000000000005,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4173,3089519.59,16076.71,3073442.88,2400.9,1,0.0054,0.1235,0,1
Osun,Ife Central,2026-03-04,154648,292,135,112.51,17398767.84,7643795.37,7648704.5,2106267.96,24534.82,448249.15,0.0438,0.1034,8.155,2.85,3.2275,0.9299,0.2913,49.62,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.418,4349691.96,16076.71,4333615.25,3375.3,1,-0.0012,0.2223,0,1
Osun,Ife Central,2026-03-05,154429,532,217,108.42,16743080.66,7901890.82,6652417.71,2188772.13,31833.89,391183.44,0.0462,0.1214,7.01,2.1225,3.09,0.9261,0.2483,24.75,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4174,4185770.16,16076.71,4169693.45,3252.6,1,-0.0023,-0.062,0,1
Osun,Ife Central,2026-03-06,155330,335,326,96.57,15000041.74,6734052.13,6392198.42,1873791.2,18060.68,513442.3,0.0447,0.1086,6.01,1.79,3.1475,0.9284,0.11560000000000001,38.55,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4198,3750010.44,16076.71,3733933.73,2897.1,1,0.0052,0.0529,0,1
Osun,Ife Central,2026-03-07,154664,510,293,54.62,8447454.37,4043079.8,3311894.25,1092480.32,36680.67,449569.69,0.0559,0.1012,7.6025,2.415,2.7975,0.9106,0.21949999999999997,37.44,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.418,2111863.59,16076.71,2095786.88,1638.6,1,0.002,-0.4583,0,1
Osun,Ife Central,2026-03-08,155452,464,155,129.83,20182597.53,9430896.12,8200078.87,2551622.54,23574.26,183149.84,0.0494,0.0916,5.56,1.67,3.0075,0.921,0.2006,30.07,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4201,5045649.38,16076.71,5029572.67,3894.9,1,0.0044,0.6146,0,1
Osun,Ife Central,2026-03-09,155064,236,331,71.95,11156868.1,5124856.67,4731160.59,1300850.83,39552.49,188361.64,0.0415,0.0808,7.7325,2.385,3.34,0.9336,0.2156,44.51,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4191,2789217.02,16076.71,2773140.31,2158.5,1,0.0053,-0.2702,0,1
Osun,Ife Central,2026-03-10,154871,297,327,127.01,19669489.06,8674553.21,7729094.44,3265841.42,33673.19,592022.81,0.0507,0.0828,4.68,1.525,2.96,0.9189,0.191,46.82,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4186,4917372.26,16076.71,4901295.55,3810.3,1,0.0029,0.587,0,1
Osun,Ife Central,2026-03-11,155103,255,291,105.83,16413997.66,7506543.93,6955369.61,1952084.13,23736.69,271856.66,0.0405,0.1072,6.4525,1.985,3.305,0.9352,0.2574,45.72,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4192,4103499.42,16076.71,4087422.71,3174.9,1,0.0029,-0.0594,0,1
Osun,Ife Central,2026-03-12,154788,281,257,147.0,22754296.71,10916451.1,9341533.42,2496312.19,30976.94,336228.08,0.043,0.0917,6.4775,1.95,3.2475,0.9312,0.4161,41.69,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4183,5688574.18,16076.71,5672497.47,4410.0,1,0.0023,0.3558,0,1
Osun,Ife Central,2026-03-13,155772,540,311,123.93,19304691.66,8193305.72,8309249.46,2802136.48,25176.82,427507.31,0.047,0.0917,7.98,2.2925,3.135,0.9248,0.5373,37.04,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.421,4826172.92,16076.71,4810096.21,3717.9,1,0.0028,0.2833,0,1
Osun,Ife Central,2026-03-14,154902,406,190,80.19,12421257.66,5259464.86,5336950.05,1824842.75,27136.47,307506.93,0.0495,0.0926,6.2775,2.12,3.015,0.9208,0.5084,40.59,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4187,3105314.42,16076.71,3089237.71,2405.7,1,0.0015,0.4681,0,1
Osun,Ife Central,2026-03-15,154912,427,216,106.23,16456002.74,7156489.62,7211378.41,2088134.71,29893.59,333258.55,0.0468,0.0631,9.205,2.7825,3.215,0.9252,0.1838,22.67,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4187,4114000.68,16076.71,4097923.97,3186.9,1,-0.0035,-0.1818,0,1
Osun,Ife Central,2026-03-16,156018,259,202,87.4,13636006.74,6244709.73,5968218.11,1423078.91,32957.31,271753.38,0.045,0.103,6.1375,1.9175,3.1475,0.928,0.23370000000000002,45.19,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4217,3409001.68,16076.71,3392924.97,2622.0,1,0.0062,0.2147,0,1
Osun,Ife Central,2026-03-17,154601,452,321,108.18,16725444.94,7526892.76,7023865.58,2174686.61,20108.81,509245.02,0.0402,0.1118,4.925,1.78,3.2775,0.9356,0.305,46.07,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4178,4181361.24,16076.71,4165284.53,3245.4,1,-0.0017,-0.1483,0,1
Osun,Ife Central,2026-03-18,155363,375,187,120.99,18797367.56,8078696.29,8131991.5,2586679.77,27021.36,428575.71,0.0512,0.1124,7.025,2.15,2.9325,0.9181,0.6201,41.83,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4199,4699341.89,16076.71,4683265.18,3629.7,1,0.0017,0.1432,0,1
Osun,Ife Central,2026-03-19,156201,346,222,133.71,20884985.89,9711581.2,9022614.2,2150790.49,32340.82,471709.98,0.0503,0.1056,6.7875,2.4,2.9725,0.9196,0.5754999999999999,47.730000000000004,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4222,5221246.47,16076.71,5205169.76,4011.3,1,0.0091,-0.0904,0,1
Osun,Ife Central,2026-03-20,156201,515,254,64.88,10134490.65,4421817.1,4220242.15,1492431.41,36403.43,292808.1,0.0405,0.0916,6.52,2.135,3.3325,0.9352,0.5361,51.3,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4222,2533622.66,16076.71,2517545.95,1946.4,1,0.0028,-0.4765,0,1
Osun,Ife Central,2026-03-21,155709,280,211,121.14,18862219.89,8466530.64,7818029.89,2577659.37,22907.42,465156.26,0.042,0.0708,7.6825,2.56,3.3425,0.9329,0.1219,34.089999999999996,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4208,4715554.97,16076.71,4699478.26,3634.2,1,0.0052,0.5107,0,1
Osun,Ife Central,2026-03-22,154884,353,125,115.45,17881255.5,8100089.23,7370136.11,2411030.16,28514.55,397977.46,0.0444,0.0645,8.6925,2.655,3.2875,0.929,0.3673,40.72,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4186,4470313.88,16076.71,4454237.17,3463.5,1,-0.0002,0.0868,0,1
Osun,Ife Central,2026-03-23,154945,325,154,108.4,16796617.36,7326665.39,6881481.14,2588470.83,19246.27,540524.97,0.0431,0.0859,7.5525,2.235,3.275,0.931,0.4413,51.44,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4188,4199154.34,16076.71,4183077.63,3252.0,1,-0.0069,0.2403,0,1
Osun,Ife Central,2026-03-24,155435,491,240,108.63,16885420.52,7808886.59,7170775.14,1905758.78,27920.81,486456.49,0.0568,0.1195,7.9,2.4125,2.7375,0.9092,0.2663,41.17,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4201,4221355.13,16076.71,4205278.42,3258.9,1,0.0054,0.0042,0,1
Osun,Ife Central,2026-03-25,155236,281,303,90.82,14097928.98,6056167.36,6116678.05,1925083.58,25570.03,302702.88,0.0487,0.0995,7.2575,2.3975,3.0475,0.922,0.1735,37.379999999999995,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4196,3524482.24,16076.71,3508405.53,2724.6,1,-0.0008,-0.2494,0,1
Osun,Ife Central,2026-03-26,155194,543,188,101.55,15759217.25,7243016.98,6405104.91,2111095.37,27205.19,422528.81,0.0541,0.0903,4.3825,1.435,2.8225,0.9135,0.12430000000000001,38.53,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4194,3939804.31,16076.71,3923727.6,3046.5,1,-0.0064,-0.2405,0,1
Osun,Ife Central,2026-03-27,155907,516,189,77.93,12149316.11,5287755.49,5235869.55,1625691.08,28975.16,419055.68,0.0522,0.0966,6.17,1.84,2.91,0.9164,0.2058,50.36,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4214,3037329.03,16076.71,3021252.32,2337.9,1,-0.0019,0.2011,0,1
Osun,Ife Central,2026-03-28,155472,240,142,103.71,16123337.52,7088752.42,6556273.93,2478311.17,19642.99,411675.58,0.045,0.1004,6.45,1.87,3.1575,0.928,0.3499,34.35,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4202,4030834.38,16076.71,4014757.67,3111.3,1,-0.0015,-0.1439,0,1
Osun,Ife Central,2026-03-29,156343,505,181,103.21,16136857.05,6910291.57,6627290.23,2599275.25,26549.02,388245.22,0.0555,0.0904,8.6875,2.6975,2.8525,0.9112,0.7703,42.730000000000004,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4225,4034214.26,16076.71,4018137.55,3096.3,1,0.0094,-0.106,0,1
Osun,Ife Central,2026-03-30,156207,386,231,100.43,15688487.27,7429862.7,6577454.89,1681169.69,16041.42,399615.33,0.0422,0.0982,7.1175,2.3675,3.275,0.9326,0.38339999999999996,36.6,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4222,3922121.82,16076.71,3906045.11,3012.9,1,0.0081,-0.0735,0,1
Osun,Ife Central,2026-03-31,156327,450,333,96.47,15080615.24,7226611.71,6627098.24,1226905.29,28185.97,380993.8,0.0394,0.0926,4.53,1.5075,3.335,0.9369,0.2086,50.38,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4225,3770153.81,16076.71,3754077.1,2894.1,1,0.0057,-0.1119,0,1
Osun,Ife Central,2026-04-01,155795,490,154,56.64,8824798.79,3793726.33,3797148.15,1233924.3,30464.96,471422.92,0.0448,0.1074,7.7125,2.3475,3.175,0.9282,0.5105000000000001,48.07,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4211,2206199.7,16076.71,2190122.99,1699.2,1,0.0036,-0.3763,0,1
Osun,Ife Central,2026-04-02,155855,456,211,73.26,11417317.4,5424303.8,4791377.13,1201636.47,29778.35,366453.23,0.041,0.0889,5.7575,1.6325,3.3125,0.9345,0.2574,32.29,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4212,2854329.35,16076.71,2838252.64,2197.8,1,0.0043,-0.2786,0,1
Osun,Ife Central,2026-04-03,156922,356,189,131.99,20711502.42,9919622.03,8583797.18,2208083.21,31833.17,201695.11,0.0438,0.114,9.7325,3.325,3.2375,0.9299,0.2804,46.58,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4241,5177875.61,16076.71,5161798.9,3959.7,1,0.0065,0.6937,0,1
Osun,Ife Central,2026-04-04,156939,397,240,67.62,10612908.62,4901839.21,4581606.5,1129462.91,51230.83,249739.02,0.043,0.1039,6.5175,1.83,3.2275,0.9312,0.2756,39.349999999999994,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4242,2653227.15,16076.71,2637150.44,2028.6,1,0.0094,-0.348,0,1
Osun,Ife Central,2026-04-05,156971,267,209,120.6,18930132.04,8887756.67,8061216.18,1981159.19,24349.84,445798.47,0.0444,0.1013,6.08,1.81,3.17,0.9289,0.3229,42.19,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4242,4732533.01,16076.71,4716456.3,3618.0,1,0.004,0.1685,0,1
Osun,Ife Central,2026-04-06,156769,483,237,83.37,13069336.08,5663260.14,5133100.06,2272975.88,22115.88,347770.9,0.0389,0.0718,7.645,2.3475,3.4475,0.9378,0.2081,57.379999999999995,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4237,3267334.02,16076.71,3251257.31,2501.1,1,0.0036,-0.1699,0,1
Osun,Ife Central,2026-04-07,155884,350,229,90.29,14075309.47,6407734.25,6066716.86,1600858.36,38561.42,247204.41,0.0526,0.113,9.31,3.16,2.9225,0.9158,0.2023,32.120000000000005,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4213,3518827.37,16076.71,3502750.66,2708.7,1,-0.0028,-0.0641,0,1
Osun,Ife Central,2026-04-08,156225,300,132,132.13,20641281.61,9302090.2,9016854.4,2322337.01,41551.8,552538.65,0.0457,0.1211,7.64,2.2875,3.12,0.9269,0.6113,44.0,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4222,5160320.4,16076.71,5144243.69,3963.9,1,0.0028,1.3328,0,1
Osun,Ife Central,2026-04-09,156538,474,305,96.07,15038497.02,6353634.4,5955371.61,2729491.01,24626.09,513620.21,0.0487,0.1205,9.05,2.84,3.0425,0.922,0.258,36.81,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4231,3759624.26,16076.71,3743547.55,2882.1,1,0.0044,0.3114,0,1
Osun,Ife Central,2026-04-10,157185,428,254,102.93,16179720.81,7407263.56,6905752.89,1866704.35,25547.36,547950.03,0.0355,0.1008,8.0925,2.68,3.52,0.9432,0.2059,47.45,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4248,4044930.2,16076.71,4028853.49,3087.9,1,0.0017,-0.2202,0,1
Osun,Ife Central,2026-04-11,157437,445,155,116.32,18313717.54,8317233.63,7303985.07,2692498.84,21100.17,528379.5,0.0527,0.0697,6.645,1.945,2.95,0.9156,0.4484,49.269999999999996,1929205,4,370000,44,0,26,2,4,15,47,44.1,0.4255,4578429.38,16076.71,4562352.67,3489.6,1,0.0032,0.7202,0,1
